rating,date,content,Extreme_score,review_vector
5.0,2023-05-13,masterpiece the film is at times funny poignant original thrilling a social satire that also hits home,637.5,"[ 5.59188537e-02  4.92011663e-04  7.94850755e-03 -5.61942670e-07
 -9.89786629e-03 -7.10284524e-03 -5.11979591e-03 -2.84882411e-02
  1.63213573e-02  8.91300105e-03 -1.00076767e-02  6.37262594e-03
  2.03334596e-02  1.60158589e-03  1.57338232e-02 -5.17280260e-03
 -2.35161632e-02 -2.73783021e-02  3.04426951e-03 -8.59110616e-03
 -8.59750155e-03 -5.52216312e-03 -1.83150917e-02 -1.04570612e-02
  2.23157536e-02 -4.84715495e-03 -6.02274574e-03 -2.05950886e-02
  2.26652771e-02  3.92732072e-05  1.43700447e-02  2.03874148e-02
  3.92859147e-05 -1.32121705e-02 -1.34187983e-02  3.05379275e-02
  6.00344362e-03  7.12118344e-03 -9.07877740e-03 -1.09240515e-02
 -2.59944219e-02  1.76033564e-02 -2.91036628e-02 -1.26537792e-02
  4.46821935e-03 -1.43008968e-02 -1.77317709e-02  5.03797829e-02
  7.04095978e-03 -3.37585509e-02 -2.32510939e-02 -5.50332433e-03
 -5.66835143e-03  9.64329112e-03  4.75747837e-03  1.40859755e-02
 -9.79998428e-03  1.03300605e-02  3.30527835e-02  1.66187175e-02
  3.51165375e-03 -1.18249352e-03 -2.91092172e-02  2.03759875e-03
 -1.15315925e-04 -9.16135404e-03  2.18164399e-02 -1.61318593e-02
  1.44228265e-02  1.96869336e-02  8.34181719e-03 -1.36168161e-02
 -1.81396108e-03 -1.56286126e-03  2.26219557e-02 -4.90693236e-03
 -2.88745016e-03  2.10545585e-02 -6.32841373e-03  4.86436486e-03
 -1.12452973e-02 -1.61737949e-02  5.78344148e-03 -7.15402421e-03
  1.17603960e-02 -2.68977731e-02  1.13139758e-02  1.37999048e-02
  1.17216418e-02 -1.08684069e-02  4.32272535e-03  3.72419017e-03
  3.46395373e-03  1.29635828e-02  1.74172781e-02  2.70611979e-03
 -2.18214802e-02 -1.63236335e-02  1.47974174e-02  3.80439200e-02]"
0.0,2023-04-29,like  ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,418.75,"[ 2.71911100e-02 -3.76085984e-03 -3.67517024e-03  2.13079420e-06
  1.74593728e-03  1.54085187e-02  5.73466124e-04 -5.02611184e-03
 -2.19323970e-02 -7.95942266e-03  2.18497571e-02 -3.41118090e-02
  1.58659816e-02  2.26582699e-02  5.60082076e-03  1.80293377e-02
  3.08265211e-03 -1.48241986e-02 -2.71594059e-03 -1.30607616e-02
  3.38345431e-02  1.31577617e-02 -6.39078557e-04 -2.24196771e-03
  1.61512047e-02 -1.60212778e-02  7.14746118e-03  5.43334074e-02
 -3.44622619e-02  1.91205807e-04 -2.48995181e-02 -1.11397998e-02
  4.31154585e-05 -2.62409523e-02 -4.08110878e-04  4.26061116e-02
 -2.64492296e-02 -3.63627262e-02  3.91734242e-02 -3.84975597e-02
  1.52480546e-02 -5.85057288e-02 -7.33151287e-03 -5.63648110e-03
  3.16591263e-02  2.37798132e-02  1.82166062e-02  1.19695934e-02
 -2.12020222e-02  1.87670793e-02  6.65776199e-03  9.69037320e-03
 -1.76294222e-02 -7.03783054e-03  4.27922644e-02  1.80441886e-02
  2.21963022e-02  6.62033856e-02  1.73962694e-02  3.40907536e-02
  5.52251674e-02  3.33933607e-02 -5.35552278e-02 -3.28699276e-02
  5.34064183e-03 -3.47674005e-02 -3.16975974e-02 -1.75064653e-02
  1.21261487e-02  1.31114386e-02  1.29796574e-02  6.92912517e-03
 -5.43087795e-02 -1.01067005e-02  9.45089012e-03  5.83060784e-03
  1.09741911e-02 -8.90216231e-03  8.94618593e-03 -1.27478875e-03
  3.02041369e-03 -3.72374319e-02  3.51713076e-02 -2.46459469e-02
 -7.44193699e-03 -8.02358787e-04  3.97079177e-02 -2.18273886e-02
 -2.87835076e-02 -1.53370779e-02  3.21466364e-02 -7.08851358e-03
 -9.99069400e-03 -4.38668393e-02 -2.17356868e-02 -1.80345997e-02
 -2.75251139e-02  6.43267157e-03  1.21538751e-02  7.69676175e-03]"
5.0,2022-11-25,it starts out like a fun comedy then the movie just does a  360 and it turns into a thriller,575.0,"[ 6.7570776e-02 -2.8049708e-03 -5.1324763e-03  9.1202719e-07
 -1.1428219e-02 -2.3883176e-03  1.0431610e-03 -1.3454315e-02
 -2.9257175e-02 -7.9753436e-03  1.9406233e-02 -3.9238483e-02
  1.7988406e-02  1.6906690e-02  1.3893945e-02  8.5686380e-03
  3.3070096e-03 -1.3246549e-02 -1.3771961e-03 -2.7016457e-03
  1.2296101e-02 -2.6111810e-03  1.3666379e-02  4.8789484e-03
 -6.7749212e-04 -3.4863584e-02  1.2071927e-02  2.7162353e-02
 -1.0440540e-02 -1.1141083e-05  4.8522763e-03  2.9364957e-03
 -3.6229685e-05 -2.0512063e-02 -2.5947649e-02  1.1491325e-02
  1.1218490e-02 -4.9547767e-03 -5.1742927e-03 -5.8347890e-03
 -1.7051531e-02 -2.1467781e-02 -1.1870900e-02  8.4956158e-03
  7.4102348e-03 -1.7534709e-02 -1.0253422e-02  6.7985073e-02
 -1.8146198e-02  2.4312243e-02  7.3284758e-03  2.7015055e-02
 -1.3575095e-02  2.1922842e-02  2.0352591e-02  1.7470285e-02
  3.9837915e-03  1.9824762e-02  1.8205225e-02 -7.8996865e-04
  1.9657103e-02 -4.3993448e-03 -1.2709265e-02  5.4705264e-03
 -1.6539705e-03 -1.1694229e-02  4.8595629e-04  4.5566345e-03
  4.1890880e-03  8.5341688e-03 -5.9047909e-03  9.2302607e-03
 -1.1825825e-02  9.7357351e-03 -4.8470995e-03 -1.4982788e-03
 -1.2030229e-02 -1.6295630e-02  4.6874983e-03  8.3711213e-03
  4.5018527e-03 -4.8251031e-03  2.2243179e-02  8.0306996e-03
 -9.8279212e-03  1.2766724e-02  1.8770148e-03  3.1304043e-03
 -1.1527618e-02 -1.2456106e-02  2.0321265e-02  2.8264671e-04
 -3.1355172e-03 -8.7462176e-05  1.4092994e-02  3.7749242e-03
 -7.8812819e-03 -2.6665331e-04  6.6644503e-03  1.6326893e-02]"
5.0,2022-11-22,a brilliant film that is equal parts hilarious and disturbing so glad that it won best picture,587.5,"[ 6.26738742e-02 -3.86172533e-03  1.02427974e-02  9.40570942e-07
  4.10683081e-03  1.32574269e-03 -2.37534684e-03 -3.43788788e-02
  3.48327570e-02  1.32891247e-02 -2.75742374e-02 -6.13688200e-04
  6.33296743e-03  1.07144872e-02  2.16494780e-02  1.83188682e-03
 -2.94689983e-02 -1.61194280e-02  1.05592599e-02  4.07241471e-03
 -1.69582013e-02  1.63501722e-03  6.32618135e-03 -1.82209332e-02
  3.15907877e-03 -3.01987138e-02  1.40288826e-02  1.45341130e-02
  2.88196355e-02  3.25774818e-05  1.34157883e-02 -1.76305324e-02
  8.36841573e-05 -1.70711800e-02  1.51560432e-03  2.32443959e-02
  1.16559276e-02  3.07826437e-02  1.09886602e-02  6.31159917e-03
 -1.84835494e-02  4.23733378e-03 -7.85863586e-03 -2.83069350e-03
  3.93348187e-03  1.82522722e-02 -5.13249170e-03  6.83954805e-02
 -1.23987235e-02  6.37484109e-03 -7.24106067e-05 -3.39621934e-03
  1.40466690e-02  1.50589859e-02 -2.45859325e-02 -2.75232713e-04
 -2.09421031e-02 -1.58054568e-02 -7.26878271e-03  1.65026896e-02
  1.47725148e-02 -2.50798017e-02  1.22809354e-02 -1.92180931e-04
  2.25191396e-02 -7.48747773e-03  4.20505507e-03 -2.31001750e-02
  1.18743554e-02 -8.61931685e-03 -1.48639008e-02  6.28101826e-02
  3.04768723e-03 -4.10754234e-02  1.78221893e-02  1.87140275e-02
 -2.08140304e-03  2.09345482e-03  1.66365616e-02  3.63918915e-02
 -7.96606019e-03 -3.28254476e-02  2.60514207e-02  5.21769794e-03
  3.54752969e-03 -1.88920349e-02 -2.87607312e-03 -8.14337283e-03
  1.87592034e-03 -4.31513181e-03 -4.18367534e-04  1.97136104e-02
 -5.82314655e-03  8.47438071e-03  1.99330486e-02  2.15258952e-02
  7.66154705e-03 -2.81013194e-02  1.98939932e-03 -6.61014067e-03]"
5.0,2022-09-06,this masterpiece is one of the best films i have ever seen in my entire life i had watched it more than three times and im thinking of rewatching it at 4k bluray,1006.25,"[ 6.28874898e-02 -7.52530247e-03 -2.37561972e-03 -8.93150229e-07
  1.61570013e-02  4.61320393e-02 -8.90646770e-04  1.24265496e-02
 -1.76306290e-03 -5.76099288e-03  2.07406040e-02  3.55332680e-02
  1.50272925e-03 -3.39722564e-03 -2.32611671e-02 -6.35158643e-03
 -1.44452862e-02  7.76250800e-03  2.70316261e-03 -7.35829724e-03
 -1.33158248e-02 -3.56378849e-03 -4.43022000e-03  6.97276928e-03
  4.07105545e-03 -2.02763844e-02 -1.95821133e-02 -1.27583444e-02
 -1.13508878e-02  4.59858129e-05  6.38559507e-03 -3.55787086e-03
 -4.76460300e-05 -2.27901191e-02  6.18252598e-05  3.83961797e-02
  1.13193486e-02  1.53997540e-02  5.70834102e-03  4.90792142e-03
 -1.16947815e-02  9.25286114e-03 -5.77713689e-03 -1.13318525e-02
  4.52278880e-03  3.14436527e-03 -1.75351799e-02  5.35012372e-02
 -5.90993138e-03  4.53232497e-05 -2.46722922e-02  7.91141484e-03
  9.08421539e-03  1.16819050e-02 -3.58691649e-03  7.92478584e-03
  1.31717604e-02 -4.21107886e-03  1.79999173e-02 -4.77590412e-03
  2.12494191e-02 -3.69231845e-03  7.12179113e-03 -6.74585253e-03
 -1.29823070e-02  1.33827338e-02  1.69822406e-02  3.63704562e-03
  2.80806562e-03 -1.75373275e-02  2.47770455e-03 -1.42827434e-02
 -1.55119104e-02 -1.27651272e-02  3.45708779e-03  4.44546714e-03
  6.09867042e-03 -1.05133178e-02 -7.40672555e-03  3.75344022e-03
 -1.50248231e-02  8.62691831e-03 -1.03753870e-02 -3.16721061e-03
  4.98107541e-03  2.66166334e-03 -4.45928983e-03  4.34357719e-03
 -7.45709566e-03  8.51613469e-03  1.25182075e-02 -1.32280635e-03
 -2.45714979e-03  1.49465548e-02 -1.46513653e-03 -2.44101975e-03
 -3.49357538e-03 -6.39006589e-03 -3.09640076e-03 -6.62720809e-03]"
2.0,2022-07-03,not nearly as good as the rating says it is  its about a family of crappy dirty slobs that are squatters  literally thats it  oh they accidently kill people or something  lame,43.75,"[ 5.74648976e-02 -6.17998559e-03 -3.84810334e-03 -6.45953094e-07
  2.74265558e-03  1.14654517e-02  1.31185938e-04  1.70462448e-02
 -8.30786116e-03 -2.48629926e-03  1.40214711e-02 -2.44137570e-02
  7.79575715e-03  1.46635005e-03  6.75314758e-03 -7.31440086e-05
 -2.39355769e-02  1.64104588e-02  1.81108247e-02 -1.45214330e-02
  4.12317785e-03  7.22057838e-03  3.53901391e-03 -4.00633067e-02
 -2.99527217e-02 -1.29895862e-02  3.36914472e-02 -2.07490753e-03
  1.14581762e-02  8.74158286e-05 -2.37815571e-03  1.88682918e-02
  1.24058075e-04 -1.75201315e-02 -1.12969065e-02  4.79871919e-03
 -1.15565455e-03 -1.88927520e-02  1.72335305e-03 -7.03482237e-03
  1.11207087e-03  6.36376999e-03  8.11661966e-03  3.33890021e-02
 -1.96919553e-02  1.00855837e-02 -1.33273369e-02  5.20894192e-02
 -1.97224822e-02  1.35352463e-02 -1.64091028e-02  3.72968288e-03
 -1.83132850e-02 -6.52886834e-03 -2.25519435e-03 -1.04688797e-02
 -1.74733382e-02 -1.85348485e-02 -1.60743371e-02 -4.19720216e-03
  3.20772477e-03  1.68481171e-02 -3.93507071e-03  6.01211272e-04
 -1.31876441e-02 -8.45375098e-03  2.26406977e-02 -9.58597939e-03
 -2.29263119e-02  1.99492765e-03 -8.59986991e-03  2.34501809e-03
 -4.62337816e-03 -5.25884610e-03  8.83089937e-03 -1.19729368e-02
 -1.52354576e-02 -4.22116974e-03 -7.20200175e-03 -4.69662482e-04
 -5.03460597e-03 -1.43223098e-02 -1.19989458e-02  5.16055152e-03
 -8.39872379e-03 -1.44648980e-02 -8.66635051e-03 -8.06479435e-03
 -7.80073740e-03 -2.44273082e-03 -1.12898024e-02 -4.81097121e-03
 -7.61431269e-03 -2.45890813e-03  9.21935868e-03  9.64120263e-04
  2.24474687e-02 -1.36444215e-02 -5.25058433e-03  1.13981785e-02]"
5.0,2022-06-28,mindblowing this movie catches your attention from the beggining to the very end and the performance of the actors is brilliant definitely a mustsee,925.0,"[ 6.50082827e-02 -6.13879738e-03 -4.13791975e-03 -3.22979190e-07
 -7.48644816e-04 -6.82736328e-03  5.69463991e-05 -1.67155135e-02
  1.16562808e-03  1.33773626e-03 -1.07967826e-02 -5.28996671e-03
  5.15545066e-03  1.61274485e-02  9.62629821e-03  9.86314565e-03
  1.00327665e-02 -1.48884049e-02  2.31826529e-02  2.06679124e-02
 -8.25759862e-03 -1.28038274e-02 -1.64309312e-02 -7.39286328e-03
 -7.40464637e-03 -3.75429098e-03 -1.24183139e-02 -1.71850761e-03
 -3.25471796e-02  3.96487121e-05 -1.03594633e-02 -2.15921570e-02
 -4.71537242e-05 -2.25793328e-02  2.04396639e-02  5.60334697e-03
 -6.62332913e-03 -5.41923044e-04  5.90736000e-03 -1.42310653e-03
 -1.10618388e-02 -8.04454088e-03  7.05403090e-03  4.04943852e-03
  7.74902431e-03 -1.69763027e-03  8.76336731e-03  7.44411424e-02
 -1.12876603e-02 -1.43747998e-03 -4.68033046e-04 -1.52964145e-03
 -4.53889510e-03 -1.48303516e-03  1.84332468e-02 -2.57229782e-03
 -1.04947081e-02 -1.09228529e-02  4.30336827e-03  2.71230116e-02
  1.63516458e-02 -1.26598487e-02 -3.72158433e-03  1.83976516e-02
 -2.25322228e-02 -1.84602744e-03 -1.44201415e-02 -7.68887810e-03
  1.78067964e-02  2.27130158e-03  3.56880575e-03 -6.29248237e-03
  7.43398443e-03 -1.81788218e-03 -2.87324134e-02 -1.47679471e-04
 -3.29480949e-03 -2.88017397e-03 -1.21909066e-03  1.63702406e-02
 -9.05537792e-03  2.35326961e-03 -1.53873526e-02 -1.09953331e-02
 -5.19848196e-04 -1.79903228e-02  7.00857816e-03  8.49033240e-03
 -3.29559040e-03  1.44296326e-03 -1.82684157e-02  6.86167786e-03
 -2.85228658e-02 -3.45717208e-03 -1.91602763e-03 -3.13781016e-03
  9.92433261e-03 -5.77578694e-03 -4.21144115e-03  3.53142549e-03]"
5.0,2022-05-17,this is my favorite movie of all time for several reasons 1 i saw it in theaters with my dad and he made all the appropriate grunts a father does when they enjoy something his approval means everything to me now that i think of it thats the only reason,1575.0,"[ 6.3778937e-02 -7.1944850e-03 -4.5787548e-03 -8.2565258e-08
  8.6967209e-03  3.0165389e-02  7.6013454e-04  3.9940048e-03
 -9.5669267e-04  2.6505822e-03  1.1934566e-02 -7.7798718e-04
  6.0365624e-03 -1.3038438e-02  3.9129159e-03  1.0254836e-02
  1.3499913e-02  2.4601903e-02 -6.9305417e-04 -1.9502005e-02
  3.1493925e-03 -1.8888100e-03 -6.0763047e-04  3.7836791e-03
 -3.3892840e-03 -1.2991566e-02  1.8721914e-02  2.3631109e-03
  7.4091870e-03  2.3056298e-05 -6.2936591e-03 -1.6575404e-03
  4.9257753e-05 -7.7802157e-03  1.1711340e-02  5.4227007e-03
 -8.5282139e-03 -2.1520585e-03 -2.3882461e-03 -1.0583306e-02
 -1.3426841e-03 -2.4259286e-03  8.9981984e-03  9.3386536e-03
  7.3485738e-03 -1.0875471e-02 -4.5288336e-03  5.5050492e-02
 -1.9331086e-02 -5.9320722e-03  3.7983807e-03 -7.4281772e-03
 -8.8956831e-03  4.5864801e-03 -3.0497053e-05  3.4589397e-03
 -1.0729408e-02  2.0898031e-03 -7.0930449e-03 -4.9766810e-03
  4.6476386e-03 -1.2475666e-02 -6.4124586e-03  2.3349940e-03
 -2.7805858e-03  3.4737887e-03  6.1044651e-03 -5.7628327e-03
  1.7634073e-02 -9.1987494e-03  1.8679902e-03 -3.6919226e-03
  3.5838119e-03 -7.3108356e-03 -9.6614389e-03  1.1868508e-02
 -5.7354467e-03 -8.2517304e-03  7.9986835e-03  5.3808312e-03
 -8.2502695e-04 -8.7805418e-03 -1.4755676e-02  5.3173639e-03
  1.0100920e-03  1.2534896e-02  6.0290284e-03  6.6517456e-03
 -2.5123740e-03 -1.5854448e-03  1.8484522e-02 -2.5974202e-03
 -9.6622016e-03  5.8493270e-03  4.5392741e-03  8.3729839e-03
  1.8000120e-03  1.5479339e-02  9.4745420e-03 -1.8986155e-03]"
5.0,2022-05-10,a masterpiece of modern cinema sequences are so well put together extremely intense film a critique on the social structure of todays society characters plot and cinematography are all outstanding one of my favourite films ever,1418.75,"[ 6.03746772e-02 -3.57957720e-03  2.03007367e-03  1.86559703e-07
 -3.51192593e-03 -6.18431345e-03 -2.42601964e-03  5.29399374e-03
 -4.66784870e-04  3.46805807e-03 -1.96245741e-02  1.23170242e-02
 -4.17245505e-03  1.01437597e-02  4.98752855e-03 -1.18238237e-02
 -3.35579701e-02 -3.95215262e-04  1.26167862e-02  4.23530675e-03
 -2.58517545e-02 -8.45601503e-03 -1.49188442e-02 -1.08731724e-02
 -5.37264720e-03 -1.19790258e-02  3.18547804e-03 -2.05767564e-02
  2.38893311e-02  4.04104903e-05  1.42747872e-02 -4.21669427e-03
  1.27456413e-04 -1.66714527e-02  2.08152784e-03  2.15102844e-02
  5.78329340e-03 -7.59596797e-03 -2.97022914e-03 -1.07560947e-03
  7.21791643e-04 -1.49665475e-02  5.39236795e-03 -8.72229598e-03
  9.29173455e-03 -1.07248751e-02  3.12463450e-03  4.96809632e-02
 -9.89947189e-03 -8.68695905e-04 -2.60983431e-03  3.46131250e-03
 -6.45454228e-03  2.78094541e-02 -1.99605189e-02 -2.58854833e-02
 -1.85896689e-03  6.08199416e-03 -6.25488674e-03  4.20570606e-03
  3.83391185e-03  3.58193857e-03  8.20487738e-03 -6.95942761e-03
  2.30642334e-02 -1.51479673e-02 -1.00188679e-03  1.15262233e-02
  2.39100517e-03 -4.86413366e-04  3.65669117e-03 -1.26306163e-02
  3.88587313e-03  1.43829901e-02 -7.43865455e-03  1.18842972e-02
 -1.83707185e-03 -6.20122626e-03  4.33752872e-03 -1.77943967e-02
 -1.52321802e-02  7.41983298e-03  2.86783325e-03 -4.67765657e-03
 -2.21951772e-02  1.45974178e-02 -2.77076568e-03  7.64093315e-03
 -1.62695174e-03 -2.38925917e-03 -3.24253854e-03  3.37702245e-03
 -5.79660852e-03  5.84856747e-03 -1.71430074e-02 -2.31610774e-03
 -1.56499017e-02 -4.45266441e-03 -7.56127120e-04  1.07475240e-02]"
5.0,2022-05-02,even though the plot isnt really something different the way its developed and the feeling the movie transmits is what makes the movie great withs a rather simple plot even though crazy plot twists anyways transmit crazy feelings with plot twists such as the killing of the house owner the father for years living like an animal and the vague glance of hope is shown at the end it has important subjects like the class division the people with higher socioeconomic status watching others as inferiors and the insane obsession of the mentally filled with the houseowner his idealization,3656.25,"[ 5.6297626e-02 -6.4998679e-03 -4.8847296e-03  6.5154870e-07
 -4.6867470e-04 -1.2448477e-02  9.4003562e-06  1.7111402e-02
 -1.7392701e-02 -2.3351344e-03 -1.5577728e-02 -1.6798822e-02
 -1.0760795e-02  3.3851232e-02 -1.0045474e-02  9.9073965e-03
  1.2852731e-02  5.2314973e-03  7.7131717e-03 -3.6433358e-03
  1.1814331e-02  1.4614570e-02 -6.9655804e-03 -2.1969324e-02
 -5.9241098e-03 -4.8966850e-03 -1.7994383e-02  5.6895148e-03
  7.9772975e-03  1.5507727e-05 -1.9787585e-02 -1.2134815e-02
  4.5752135e-05 -4.1547297e-03  9.6011460e-03  1.3000186e-02
 -1.4907528e-02 -9.9902768e-03  1.2050188e-02 -1.3240552e-02
 -1.9314695e-03 -2.9079008e-03  2.5118121e-03 -1.4578996e-04
  1.0442583e-02 -2.2100147e-03  8.9175636e-03  5.4751229e-02
 -2.2252060e-02 -2.0046059e-02 -1.1925026e-03  2.7318182e-03
 -1.4529462e-02 -6.4930981e-03  1.1404430e-02  2.8726363e-03
  1.1592693e-02 -4.0692138e-03  1.1785432e-02  2.0413416e-02
  2.2911243e-02 -9.9767908e-04 -3.5803104e-03 -5.2730581e-03
 -8.1760302e-04  6.7498730e-03 -2.0420216e-03 -9.3777543e-03
  9.2164548e-03 -3.1512259e-03 -1.9426463e-03 -7.0308084e-03
 -4.7781621e-03 -9.4605088e-03  1.1879150e-03  8.9125456e-03
  1.9817308e-03  2.5690743e-04  4.2173411e-03 -8.0866273e-03
 -5.7992931e-03  7.0014489e-03 -1.2227425e-02  9.9298905e-04
  7.2808508e-03 -5.7993517e-03  2.2477150e-02  5.5893473e-03
 -2.5760040e-03  1.1001935e-02 -5.8494913e-03  7.9376400e-03
 -8.8403206e-03 -6.1389990e-03  4.9088672e-03 -1.5392111e-03
  6.5863887e-03 -2.9856879e-03  1.0711201e-02  5.6541627e-03]"
5.0,2022-05-02,god bless joonho for his unique storytelling in which he finally deserved the awards for you will not be disappointed by every twists  turns this film takes thanks to his style,1100.0,"[ 5.40032424e-02 -3.97796091e-03  4.67027631e-03 -7.39102234e-07
  1.39315077e-03  7.94349331e-03  1.15623116e-03 -3.21177505e-02
  2.74585616e-02  2.38188449e-03  5.86414151e-03 -1.45187117e-02
 -9.65914782e-03  1.32650146e-02 -1.77695490e-02  1.04615213e-02
  1.44553846e-02  8.24904907e-03 -1.41358646e-02 -1.22911325e-02
  2.84055690e-03  7.17356335e-04 -1.52315572e-02  3.16609144e-02
 -4.81605623e-03  1.01366956e-02  7.25100888e-03 -1.42030073e-02
  1.82823709e-03  3.67913854e-05 -6.11143978e-03 -1.16921971e-02
 -2.32194179e-05  1.90029703e-02  1.44731114e-02 -2.96043344e-02
 -3.34042162e-02 -2.98648085e-02  1.52920932e-03 -1.37226479e-02
  1.56328455e-02  1.23348972e-03 -2.90527614e-03 -2.51026936e-02
 -1.06683210e-03 -2.66260151e-02  2.51334789e-03  3.28801796e-02
 -1.49854077e-02 -2.34853476e-02  4.66440804e-03  2.00475194e-03
 -1.07239755e-02  2.22998802e-02 -2.58210171e-02  1.38479890e-02
  1.16799613e-02 -1.32161770e-02 -1.72159867e-03 -1.59246549e-02
 -2.19888217e-03 -6.55155862e-03  1.75706837e-02 -2.18141009e-03
 -4.03140858e-03 -1.35452156e-05 -8.17338936e-03  6.87928544e-03
  1.19975870e-02  2.57213209e-02 -1.91612344e-04 -7.26558641e-03
 -4.65806061e-03  1.98565959e-03  4.81329160e-03 -1.71914622e-02
  3.32104182e-03 -1.68881547e-02  8.16802308e-03  1.69176143e-02
  5.47451060e-03 -1.24893675e-03 -9.67164896e-03  8.32194462e-03
 -8.46052729e-03 -1.03347003e-02 -2.46552448e-03  1.39525738e-02
  1.10360431e-02 -2.51309620e-03  3.26219277e-04  1.07595846e-02
  1.60732772e-03 -1.66959818e-02 -1.85099989e-03  1.44790737e-02
  2.88517401e-02 -5.21307951e-03 -3.29359109e-03  1.11608850e-02]"
5.0,2022-04-30,absolute bonkers of a film with the constantly evolving and mixing of many genres from comedy to horror director bong joonho masterfully creates an exciting and thrilling take on class division with its excellent narrative set designs cinematography and soundtracks which all come together nicely to create a masterful visual story parasite 2019 is another great addition to bongs filmography although i do feel that it is one of his more accessible films i could not stop thinking about this film every day,3168.75,"[ 6.12546839e-02 -3.33079952e-03  3.45773506e-03  2.69857935e-07
 -2.08761473e-03 -1.03171840e-02  1.71642832e-03 -1.16438102e-02
  3.40403314e-03  1.49917195e-03  1.60049275e-03  8.70791078e-03
  3.63801466e-03 -1.09067587e-02  5.72532322e-03  3.62123502e-03
  7.28243822e-03 -6.03449717e-03 -1.42367920e-02  1.15165776e-02
 -5.89659857e-03  7.54670473e-03  3.76987457e-03 -6.74211094e-03
  1.32943713e-03 -8.69032578e-04  7.86500238e-03 -1.38835460e-02
 -5.83207561e-03  3.42957283e-05 -3.91206378e-03  2.65565049e-03
  9.06739369e-05  7.84303062e-04  6.69698976e-03  8.71221256e-03
 -3.31965485e-03  7.85078015e-03 -1.81535550e-03  3.89738427e-03
 -8.84034578e-03 -9.27582500e-04  1.30589644e-03 -3.52874678e-03
  4.13462287e-03 -2.50613620e-03  3.56216962e-03  5.10251261e-02
 -1.29769580e-03 -1.21712787e-02  6.77777498e-05 -4.83046239e-03
 -1.08896857e-02  5.10031916e-03 -1.39717385e-02  4.16177372e-03
  9.43335146e-03 -4.43298649e-03  2.94404011e-03  2.81097670e-03
  5.11583639e-03  7.90605880e-03  6.02301443e-04 -7.19626062e-03
 -1.20195886e-03  5.42102382e-03 -2.11158767e-03 -3.66035569e-03
 -9.45893303e-03 -5.43771684e-03 -1.39723485e-03 -3.58425285e-04
 -5.78046404e-03 -5.47872437e-03 -2.74173962e-03  1.04651263e-03
 -3.86134518e-04 -5.58991777e-03 -4.61659161e-03  8.36410269e-04
 -9.13406257e-03 -2.80379411e-03  3.44330794e-04 -1.04204461e-03
 -1.22200965e-03  9.71622951e-03 -1.86183944e-03  5.28190192e-03
 -5.30471653e-03  2.50518112e-03  4.07334417e-03 -1.98246888e-03
 -1.62561040e-03 -4.92997409e-04  4.15691501e-03 -4.31579165e-03
  5.53423679e-03 -4.13312018e-03 -6.90893084e-03  3.10862390e-03]"
