rating,date,content,Extreme_score,review_vector
5.0,2020-02-04,"finally saw this much talked about film as a fan of korean thrillers this film surpassed my expectations the film is about a poor family who cleverly n cunningly become employed by a wealthy couple posing as unrelated highly qualified individuals

the film begins like a dark satire it then proceeds into a captivating thriller n ends like a surreal crime

the film is very entertaining inspite of the sad stuff shown about poor fellas but mind u it is not at all demeaning it is very gripping n weirdly hilarious",3206.25,"[ 3.6971513e-02  4.5666151e-02 -5.5966713e-04  1.4234427e-02
 -3.9985403e-03  1.7677851e-02  8.4170615e-03  5.9085409e-03
 -1.4584507e-02 -1.0520442e-02 -3.0412627e-02  9.3600675e-03
 -1.0688337e-02 -4.4033984e-03 -1.2023717e-02  9.4519090e-03
  6.8658399e-03  6.6365174e-04 -8.9078600e-04 -7.8043523e-03
  4.2042052e-03  1.8700007e-04 -5.4503996e-03 -2.2355202e-03
  5.7135061e-03  1.3023455e-02 -1.0080588e-02 -9.4166411e-05
  6.1062286e-03 -5.2773685e-04  1.1911217e-02  2.4161336e-03
 -4.0493151e-03  4.5854929e-03  5.1653213e-03 -1.7012595e-03
 -3.5726549e-03 -5.6376397e-03 -5.8546392e-03 -7.9937624e-03
 -7.4351276e-04 -6.6650272e-03  8.5251136e-03 -2.6701570e-03
 -3.1691042e-03 -3.4410304e-03 -6.8423036e-03 -2.6040366e-03
  6.0064071e-03  1.9554524e-02 -1.2585378e-02  1.4482396e-04
  2.9424268e-03  5.2539897e-03  6.3205091e-03 -1.9505351e-03
  6.1354754e-03  5.9190984e-03  4.7301133e-03  4.0227706e-03
 -7.9995524e-03 -1.9566508e-03  4.6519754e-03  1.5494855e-03
 -2.1096494e-03 -8.6710125e-04 -3.0263103e-04  2.0315784e-03
  2.1156587e-03  3.6182841e-03 -5.7802517e-03 -1.0789614e-04
 -2.9544421e-03 -9.2420764e-03  2.6515273e-03 -6.5459968e-03
 -3.6222968e-04  4.1001840e-03 -7.9334062e-03 -1.6363574e-03
 -4.2387773e-03  7.0055290e-03  6.9076568e-03  6.2160715e-03
  1.5110841e-02  5.0314064e-03 -1.0820639e-02  5.4513067e-03
  1.4882651e-02  1.0204079e-03  2.9182625e-03  3.0545543e-03
 -1.2005456e-02 -9.3950087e-04  3.4538822e-03 -1.7042297e-03
 -6.0503213e-03 -4.4921795e-03 -1.0305999e-03 -1.0679184e-02]"
3.5,2020-02-16,good movie interesting story line but never in a million years could win a oscar for best movie of the yearpolitical decision for sure thats the world we live in unfortunately,175.0,"[ 0.04076334  0.04906641 -0.0044458  -0.00031033 -0.00261151  0.01539179
  0.01772699  0.00276356 -0.02079856 -0.02757695 -0.01675475 -0.0013739
 -0.0092267  -0.01225945 -0.0038665  -0.00347371 -0.0160125  -0.01192634
  0.00456206 -0.00386684 -0.01310514 -0.00454703 -0.00186894  0.00740235
  0.00555841  0.00269958  0.00943419  0.00654382 -0.00053145 -0.00780504
  0.00734728  0.00450069  0.00255892  0.00303585 -0.00202677  0.00298432
 -0.01052352  0.01213632 -0.00246112 -0.0152448   0.01756976  0.00107706
  0.01425145  0.01286595 -0.00357889 -0.00231735  0.00762592 -0.00516687
  0.01736534 -0.00415811  0.00232229 -0.00594198  0.01712685  0.00902146
 -0.01359911  0.00144591 -0.01129754 -0.00608353 -0.00452711 -0.01409251
  0.00718422  0.00646029 -0.00070931 -0.00437262 -0.00768598  0.00654869
 -0.00297185  0.01340703  0.00158363 -0.00770648 -0.00205278  0.00622128
 -0.00231154 -0.00562579 -0.00018044 -0.00433106  0.00623358 -0.0048996
 -0.01030863 -0.00037896 -0.0117855   0.01088515  0.01181157  0.00888681
  0.01119909 -0.00057844  0.00389438 -0.00072513  0.01953871 -0.0051299
 -0.00409535  0.00404248 -0.00534885  0.00578149 -0.00696128  0.00215462
 -0.00369286 -0.00411189  0.00289744  0.00502761]"
2.5,2020-02-18,im sorry but i must be living on another planet  i cant understand why this film won an oscar and why some are rating it a 10 i felt a little bored in parts and i felt uncomfortable reading some other reviews after the film maybe there were some aspects i hadnt analysed and worked out intellectually but then still i felt it was totally over hyped,0.0,"[ 0.04095689  0.04458222 -0.01441988 -0.01584229 -0.00243282  0.00160157
  0.00253618 -0.00080539 -0.01575565 -0.01747982 -0.01195792  0.00878622
  0.00701278 -0.00399386 -0.00608641  0.00632464  0.00399944 -0.00242609
 -0.0147932   0.00043607  0.00405127 -0.00054481  0.00305247 -0.00477428
  0.00093652 -0.01339299  0.00703409  0.00783734 -0.01441366  0.01357724
  0.01639028 -0.0023805   0.00256681  0.00134444 -0.00212766  0.00292685
  0.00630185 -0.0055287  -0.00181172  0.00022606 -0.00144145  0.00482857
 -0.01023144  0.01253251  0.00181506 -0.00310334  0.0007807   0.00267205
 -0.0025864   0.01069985 -0.00034562  0.00695688  0.00587319  0.00596155
 -0.00716419  0.00254418 -0.00419935  0.00026659 -0.00240829  0.00854797
 -0.00064902  0.00329599  0.00244872 -0.00171954 -0.01109371 -0.00458383
  0.00251954 -0.00196377  0.00450868 -0.00913225  0.00064621 -0.00417637
  0.00235101 -0.010941   -0.00172493  0.00037424 -0.00227637 -0.00253634
 -0.00181615  0.00140126  0.00887115  0.00117503  0.01245095  0.00511966
 -0.00129811 -0.00397037 -0.00486248  0.01373463  0.00715022 -0.00152628
  0.0041508  -0.01585613 -0.01520983 -0.00035284  0.0004826  -0.00142581
  0.00489797  0.00438655  0.0030316   0.00589067]"
4.0,2020-01-12,"the movie parasite is one of the many films that reinforce why people should give up this ridiculous thing of not watching foreign films people are so scared of subtitles that they are missing out on some of the best films ever made after 5 minutes of subtitles you get used to it and dont even realise youre reading

anyway back to this movie parasite is a fantastic film that really has no set genre as you will experience a drama thriller romance and horror all in one unlike most films you actually can sympathise with 99 of the characters even if they are seen as more of a villain i wont give anything away but i will say that parasite is a must watch and one of the best movies of 2019",1557.0,"[ 4.50900123e-02  5.75896204e-02 -1.03110820e-02 -2.50593293e-03
 -5.64688072e-03  9.70680732e-03  1.49938418e-02  9.63262282e-03
 -2.02287734e-02 -6.25354331e-03 -2.07018778e-02 -1.24184852e-02
  6.98075630e-03  4.16842941e-03 -4.17266507e-03 -1.62186392e-03
  3.63179180e-03 -3.59433633e-03 -1.21908444e-04  8.29555746e-03
 -1.08656045e-02 -3.80665064e-03  9.99998010e-05  1.12994947e-02
  4.37901774e-03  1.16511779e-02  4.89100581e-04  2.75375368e-03
  3.53186042e-03 -5.06286835e-03  3.88605124e-03 -4.82766004e-03
  3.50772589e-03 -8.95198027e-04  7.68743875e-03 -2.82376143e-03
  7.31253298e-03  3.41598084e-03 -4.85260412e-03 -9.97410156e-03
 -1.27456542e-02  5.38930018e-03  2.26700585e-03  4.00274899e-03
 -3.98319960e-03 -6.00175094e-03 -3.46990628e-03  3.57159972e-03
 -6.27968519e-04  5.55185322e-03 -6.54354366e-03 -3.43582360e-03
  1.42314320e-03 -5.89286385e-04  5.74160228e-03  7.50655541e-03
  7.81458896e-03 -2.25467607e-03  3.76407499e-03  8.32091365e-03
 -3.58020165e-03 -2.35356903e-03  7.52808293e-03 -6.17537368e-03
  8.25281255e-04 -1.65152748e-03  7.35340174e-04 -2.30938965e-03
  2.61846959e-04 -8.36296706e-04 -7.89529236e-04  5.47758210e-03
 -1.14157908e-02 -2.87945662e-03  2.87334144e-04 -5.56390220e-03
  2.02659378e-03  6.66405831e-04 -4.24590847e-03  8.35725979e-04
  1.49561616e-04 -4.08731215e-03  4.94879088e-04  5.08340914e-03
  3.34859709e-03 -2.70855916e-03 -2.06545414e-03  9.68325231e-03
  8.50535464e-03  2.90441501e-04  5.16619440e-03 -3.85577558e-03
  4.47126338e-03  4.74307220e-03 -4.93016932e-03 -3.60899093e-03
 -4.04078746e-03  3.68182990e-03  5.70024597e-03  1.27931789e-05]"
5.0,2020-01-24,parasite is a melody of fine cinema it hits all the right notes that attracts its audiences with just the right amount of everything it has to offer each sequence delivers the perfect pacing relative to the ongoing conflict accompanied by beautiful cinematography and scoring the cast delivers an engaging performance that brings a sense of true harmony with each other it also combines all forms of genre really well without it being cramped or overbearing it excels in nearly all creative and technical aspects but what truly captivates its viewers is its masterful storytelling overall bong joonho has crafted a beautifully dark and chilling story that transcends language and connects with millions the film deserves all the praise that it gets not only for its impeccable storytelling but also for setting a greater standard in the cinematic landscape,5350.0,"[ 3.8690511e-02  4.8615232e-02 -4.7241505e-03  1.8840563e-02
  8.0091674e-03  1.0665169e-02  8.4859384e-03  2.8412293e-05
 -2.3947526e-02 -1.4302629e-03 -1.9841289e-02 -1.3928327e-02
  5.0220648e-03 -9.3805688e-03 -2.9364140e-03  5.0370377e-03
 -1.4599330e-04 -3.8066634e-03  2.2049532e-03  1.8856047e-03
  1.8484967e-03 -1.2182898e-03  2.6913283e-03 -1.1990552e-03
  4.8178476e-03  6.4248270e-03  4.0546241e-03 -2.9997095e-03
 -2.1156310e-03 -1.0849900e-03  3.4796663e-03 -6.1586890e-03
  2.6269360e-03 -1.8805182e-03 -3.0250829e-03 -5.8339131e-03
 -1.0638568e-03  1.3224137e-03  3.4591919e-03 -1.2316325e-02
 -2.0706424e-04 -2.6405829e-03 -3.3441177e-03 -2.2156839e-03
 -5.8842110e-03 -7.8317001e-03  4.5341365e-03  4.8721787e-03
  7.0674121e-03  4.6444284e-03 -4.4639772e-03 -2.7151199e-03
  1.3153448e-03 -1.6734242e-03 -3.4893770e-03  3.7311662e-03
  5.3242585e-03  7.3809706e-04  3.3048973e-03  1.4157558e-03
 -4.2670430e-03  6.5821777e-03 -8.1363022e-03 -2.7826577e-03
 -6.2833382e-03  4.9236201e-04  4.0239030e-03 -1.0215596e-03
  3.6016454e-03 -1.1724099e-02 -6.8260240e-03  1.0662257e-03
 -1.2361686e-03 -3.1028553e-03  6.2973807e-03  1.4461440e-03
  3.7755112e-03  3.2901973e-03 -8.6645884e-03 -1.3138476e-03
  1.7697448e-03  5.6208191e-03  1.0340856e-02  2.4015715e-03
 -2.3418374e-06  1.0373121e-03  2.4799998e-03 -4.2421516e-04
  1.2471930e-02  1.6110893e-03  2.0572015e-03  2.4135242e-04
 -3.6253075e-03 -2.0724181e-03 -2.3018536e-03 -2.8278651e-03
 -1.9718572e-03  4.3888944e-03  1.1445052e-03  1.9088923e-03]"
5.0,2020-01-22,with parasite director bong joonho creates an fantastic piece of cinema that never lost my attention once this movie makes your think it is going to be one thing and then it becomes something totally new its fresh its clever its shocking and its satisfying there is a scene in this movie that concludes the first act in a way that can only be compared to watching a tetris game where every piece falls into its perfect place one after the other around the middle point something is revealed to the audience that totally changes the path the movie was going on and from there its an unrelenting roller coaster ride bong joonho also writes some fantastic characters each of them getting their own perfect moments to shine not one character seemed out of place or without reason they all had their place and brought different layers to the story through their actions and ideas the actors of course help in bring this characters to life amazingly and the entire cast kills it to the maximum degree parasite is a film wonder and must be seen by all,6525.0,"[ 4.26482596e-02  5.22369631e-02 -2.29807873e-03  1.36497710e-02
 -3.69795423e-04  1.00628929e-02  7.67495483e-03 -2.44298647e-03
 -1.34125985e-02  2.08181771e-03 -2.48022079e-02 -1.09782722e-02
  1.08147515e-02 -1.35398051e-03  3.13170161e-03 -3.23070656e-03
  6.02629222e-03 -2.38200140e-04  1.21203624e-03  5.92747796e-03
  6.58620993e-05 -2.18753587e-03  6.53949892e-03 -2.36936088e-04
  8.25382955e-03 -2.34431657e-03  4.77569317e-03  3.87307652e-03
 -1.82551460e-03  3.75988055e-03  4.55501443e-03  7.76606961e-04
  7.24337390e-03  1.39900157e-03 -8.42124503e-03 -7.20861088e-03
  6.24225242e-03  7.17881648e-03  1.87336744e-04 -6.64417166e-03
 -5.71523746e-03 -2.03936404e-04  2.19988311e-03  1.22810353e-03
 -5.05766924e-03  9.20849619e-04  2.73268158e-03  6.67014020e-03
  6.67850906e-03  6.92769233e-03 -2.77918228e-03  2.46373727e-03
 -1.99588900e-03  1.44014391e-03 -2.26156134e-03 -2.77543237e-04
 -2.00592889e-03 -8.16687942e-04  2.45596189e-03 -4.33909055e-03
 -7.82889500e-03 -1.72539882e-03  3.64672416e-03 -7.95623753e-03
 -5.05115930e-03 -3.20675271e-03  3.89393466e-03 -1.69484876e-03
  2.46905303e-03 -4.23795916e-03 -3.97495180e-03  3.10193351e-03
 -4.96640848e-03 -3.33573250e-03  9.40280210e-04  1.87811826e-03
 -1.24565605e-03  6.95342489e-04 -4.19540145e-03 -3.87314754e-03
  1.80783379e-03  4.01907973e-03  4.85581532e-03  7.62460101e-03
  2.92487536e-03  6.60528487e-04  2.65272567e-03 -2.50108517e-03
  7.39708077e-03  6.55785250e-03  9.75377159e-04 -1.20980747e-03
  1.02357753e-03 -1.84175931e-03 -1.42802356e-03 -6.47897017e-04
 -4.58490709e-03 -1.55086943e-03  7.85912154e-04  3.79471038e-03]"
5.0,2019-10-19,"the working class and down on their luck kim family struggle to make ends meet when a friend of the son kiwoos who is an english tutor for the daughter in the wealthy park family has to leave his position he recommends kiwoo for the job now having an in with the wealthy family the kims begin plotting the downfall of the current household servants and inserting themselves into those vacant positions making them all gainfully employed and with money finally flowing into the household but not everything is as it seems in the park house or with their previous servants

this movie starts out as a comedy and quickly goes into social commentary pointing out the differences between the poor working class family and the wealthy privileged family the differences are ones that get commonly pointed out with the welltodo having what usually gets termed as firstworldproblems while the poor family is literally trying to survive and save meager possessions in a flood it doesnt shy away or try to be subtle about it but interestingly enough we dont feel beaten over the head with it either which is a major change from the hamfisted approach taken by most filmmakers couching this in a comedy is a good approach as well as the audiences guard is let down and we become more receptive to the ideas

however i do say its mostly a comedy the third act takes a dark dark turn and the contrast not to mention general disdain and even indifference between the classes becomes much more severe this gets into some hard territory and characters that weve found quirky and even come to like in some ways show very different sides of themselves at the same time it doesnt feel unexpected almost like we could tell that this was under the surface all the time and tried to ignore it but arent surprised by it when it does show up this is some masterful characterization

another aspect of note is that this film is rich in allegory and metaphor",12068.75,"[ 0.0409409   0.05066196  0.01013402  0.01696802 -0.01236158  0.00977099
  0.00476821  0.00463812 -0.01477212 -0.00657663 -0.01782048 -0.00546962
 -0.00043042 -0.00288214 -0.00368577  0.00479887  0.00631604 -0.00050413
 -0.00571478  0.00103282 -0.00178325 -0.00195019 -0.00316796 -0.00148677
  0.00516126 -0.00033687 -0.0026757   0.00510264  0.00119385  0.0003911
  0.00769317 -0.00527796  0.00347469  0.00165634  0.0016538  -0.00504669
  0.00099057 -0.00117337  0.00210072 -0.00581679 -0.00017166  0.00257807
 -0.00121666  0.00624232 -0.00634878 -0.00521906 -0.00301333  0.00487971
  0.00268631  0.00341346 -0.00312585 -0.00181432 -0.00079229  0.0052874
 -0.00221116  0.00339155  0.00394444  0.0006338   0.00230254 -0.00199746
 -0.00198695 -0.00453085  0.00280403 -0.00817733 -0.00080699  0.00062024
  0.00427784 -0.00179729  0.00259288  0.00367297 -0.00132414  0.00378789
  0.00221793 -0.00155472 -0.00030726 -0.00126142  0.00089248 -0.0011688
 -0.00613943  0.00116309 -0.00537899  0.00142013  0.00158061  0.00718887
  0.00707571  0.00157413  0.00209477  0.00584332  0.01640486 -0.00149335
  0.00284449 -0.00235907 -0.00391723  0.00375372 -0.00245304 -0.00262122
 -0.00174992  0.00061273  0.00159006 -0.00068022]"
5.0,2020-01-24,an instant classic its a rollercoaster of emotions that makes the heart pound and the breathing hitch parasite follows a poor family who have methodically and charismatically inserted themselves into the lives of a rich family but even the best laid plans can go wrong and the parasitic family find themselves in deep trouble somehow these characters are very likable despite all the things they have done to get themselves to the top the performances delivered by the cast is phenomenal and nothing negative can be said about what they brought into the film dialogue is very engaging and riveting it makes the ears wide open to be able to hear it all the story is well executed and well paced there is never a dull moment even during the more quiet scenes the editing and sound is masterful as it adds more to the films atmosphere of tension and ease the statement it makes on the economic social classes is clear and can keep someone up at night overall it is one of the best films i have ever seen and it is one of the parasites i am happy to have in my life,6631.25,"[ 0.04191739  0.05440556  0.00151704  0.01635176 -0.00978297  0.00339417
  0.01028912  0.00027031 -0.01786241 -0.00599759 -0.02098028 -0.01118622
  0.00195499 -0.00374761 -0.00161089  0.00307813  0.0106676  -0.00133752
 -0.00338317  0.00117419 -0.00599251 -0.0044092   0.00821556  0.00281361
  0.00639785  0.00198464 -0.00641752  0.00964095  0.00185647  0.00122953
  0.00746379 -0.0068094   0.00459529  0.00304845  0.00475226 -0.01105748
  0.01001154  0.0020517  -0.00200976 -0.00790497 -0.0056843  -0.00250474
  0.00148974  0.00142451 -0.00087678 -0.00324246  0.0042589   0.01030074
  0.0085193   0.00489301 -0.00707273 -0.00115232 -0.00734273  0.00742416
  0.00523789  0.00426991 -0.00067345  0.00306872  0.00208627 -0.00331323
 -0.0089345  -0.00409955  0.00298727 -0.00881771 -0.00220692 -0.00069556
 -0.00144632 -0.00141282  0.00457051  0.0060797   0.00064571  0.00047047
 -0.00029331 -0.00330522 -0.00173243  0.00056905 -0.00343793  0.00096521
 -0.00370928  0.00036657 -0.00464285 -0.0019432   0.00496333  0.01014355
  0.00960705 -0.00668371 -0.00066896  0.00724049  0.01654107  0.00103165
  0.00482609  0.00016677 -0.00328662  0.00403587 -0.00961389 -0.00287929
 -0.00146416 -0.00017137 -0.00043654  0.00302834]"
5.0,2019-09-14,bong joonho is a filmmaker whose work ive admired since i saw snowpiercer 2013 ive had my eyes on him ever since and ill watch pretty much any film he directs his newest film parasite 2019 is not only the best film ive seen from him so far but it might also be the best film ive seen so far this year he may have crafted his own masterpiece this film is sharp its tight and hooks you till the very end its very fast paced its an extremely intense edge of your seat thriller and its comedic at times which adds some levity to the film the performances are all excellent across the board the script the dialogue and the writing are all brilliant and the score is very intense and enthralling and to top it all off this film is shot very well the cinematography and directing are great and the shot composition is very interesting and above all else this is just a very fast paced and interesting film that was incredibly fun to watch i cant wait to see it again i cant praise this film enough in words see it as soon as you can i highly recommend it and it might be the best film ive seen so far this year,6893.75,"[ 0.04270928  0.05227957 -0.00760149  0.00400378  0.00964162  0.00815207
  0.00766322 -0.00116769 -0.0226881  -0.00666256 -0.01339201 -0.00392842
  0.00535256 -0.00245289 -0.00674299 -0.00186326  0.01360117 -0.00675998
 -0.01047547 -0.00225336 -0.00154891 -0.00366496  0.00944636  0.00023252
  0.01159114  0.00886635 -0.00415091  0.00629066  0.0003561   0.00290228
  0.00565987 -0.00034797 -0.00030823 -0.000969    0.00161294 -0.00147522
  0.00580977  0.00231038  0.00473707 -0.00654987  0.00275973 -0.00153239
 -0.00143123  0.00338717  0.00110802  0.00212154 -0.00077053  0.0102985
  0.00345436  0.0104931  -0.01213484  0.00478049 -0.00623394  0.00661158
 -0.00125894  0.00010065 -0.00138431 -0.00167787  0.00114554  0.00076849
 -0.00881073 -0.00685824  0.00334069 -0.00233285 -0.0068059  -0.00667093
  0.00438658 -0.00258306  0.00112984 -0.00145907  0.00152649  0.00436414
 -0.00930085 -0.01085273 -0.00122694  0.00136961 -0.00367868  0.00770285
  0.00078278 -0.0052722  -0.0006658   0.0005965   0.00352804  0.00621311
  0.00666062  0.00071754 -0.00552963  0.00218411  0.01483379  0.00155192
  0.00765034  0.00080134 -0.00495266  0.00290698  0.00094777 -0.00432708
 -0.00605542  0.00045733 -0.00198981  0.00063106]"
3.0,2019-12-20,"i think theres a really good movie buried in parasite somewhere but i gave up trying to find it it has the same problem the directors previous the host had the pacing is broken

thats not all though people have written about the movies unexpected twists and turns the thing is it keeps you waiting far too long for these to arrive they are too few and far between and too unbelievable the first major twist happens about an hour in and seems to come out of nowhere

the parts of the movie detailing how this horrible family coordinates an incredible con on the rich parks are the best bits though they are far fetched how can people with the ingenuity to do that be such losers beforehand

but then that first twist hit and the movie lost me increasingly until by the end i wasnt even paying attention

pity some of the sequences were brilliant",211.0,"[ 4.13145833e-02  4.94352877e-02 -1.79471343e-03  4.94755199e-03
 -1.05537912e-02 -9.84698301e-04  6.73081167e-03  1.50825176e-03
 -1.45586990e-02 -1.04544200e-02 -1.28772855e-02 -9.34853032e-03
  3.20994086e-03 -7.53879640e-03 -2.47743190e-03  2.18809349e-03
  8.55550636e-03 -5.68884891e-03 -8.55882932e-03  4.93374281e-03
  1.90549635e-03 -1.41871569e-03  6.71312585e-03  5.55189559e-03
  5.03000850e-03 -2.68849049e-04  5.85063128e-03  2.66781612e-03
  4.59944895e-05  7.49901927e-04  6.35566795e-03 -9.04340949e-03
  4.43724962e-03  5.05252043e-03  5.85079892e-03 -1.39141583e-03
  8.21623392e-03  5.36814984e-03 -2.38601555e-04 -2.51534418e-03
 -5.87089872e-03  4.25221492e-03 -1.79784649e-04  9.98555589e-03
 -2.63235206e-03 -7.06992531e-03 -4.60251264e-04  9.38004442e-03
 -3.74598225e-04  4.03648661e-03  2.32389150e-03 -2.11100816e-03
 -5.09236997e-04  1.32690067e-03  1.56541669e-03  1.59416953e-03
  9.49994603e-04  1.03343790e-03 -1.80580025e-03 -1.17625890e-03
 -7.70400884e-03 -8.49329517e-04  2.26079370e-03 -4.45036683e-03
 -6.14586286e-03  5.36031835e-03  2.92400131e-03 -5.92708634e-03
  5.37302624e-03  4.75591561e-03  4.02116682e-03  3.07912636e-03
 -4.27950872e-03 -7.03236787e-03  1.83957606e-03 -5.83481835e-03
  3.38832033e-03 -5.12897829e-03 -4.72658128e-03  3.52361728e-03
 -4.88705141e-03  1.31399615e-03  5.98690566e-03  6.71208743e-03
 -1.65533717e-03 -4.81403386e-03  1.13856548e-03  2.82254023e-03
  1.03124278e-02 -4.99909685e-04  8.32919031e-04  2.58763647e-03
 -1.92207482e-03  4.82729916e-03 -4.38275933e-03  2.09478181e-04
 -8.55703780e-04  6.66691177e-03 -1.72221637e-03  1.52089202e-03]"
5.0,2019-12-02,"i have seen two films previously from the director of this film bong joon ho those being okja and the host i like them both quite a bit i think however that parasite is the best film i have seen from him dont judge this movie on the us trailers i felt they did a really bad job marketing the film they made it look really pretentious in reality the actual movie isnt anything like that trailer this is a dark funny insane crazy and thought provoking film

i wont get too much into the plot as i feel its something you should experience for yourself but the film centers around this poor family the kims who try and take advantage of a rich family the parks things get complicated from there

the acting in this movie is phenomenal everyone here gives their a game the directing by bong joon ho is simply masterful the screenplay is smart creative darkly funny like a coen bros movie it reminded me a lot of fargo especially and is pure insanity at points the film doesnt take sides on either family they both do pretty bad things but at the same time you surprisingly care about them despite how flawed both of them are the halfway point and the climax are some of the craziest moments i have seen all year the movie also does a great job tackling the issues between classes in korea

the cinematography is beautiful especially those big wide shots of environments the editing is exquisite no scene goes on for too long they make every second of this film matter and i never felt bored by the film the 2 hour and 12 minute runtime flew by for me the music is also pretty good as well

overall parasite is one film you absolutely must see this year it has great performances amazing direction one of the best screenplays of the year and it keeps you guessing what will happen next go into this movie as blind as you can the less you know the better",11543.75,"[ 4.1951433e-02  5.0412826e-02 -2.9299979e-03  7.2440943e-03
 -4.7294889e-04  4.8831566e-03  9.3376432e-03  2.2011378e-04
 -1.1376789e-02 -7.0667858e-03 -1.7537197e-02 -7.3417542e-03
  2.5934055e-03 -5.2084210e-03 -4.9308827e-04  2.3847076e-03
  1.0280095e-02 -2.8393059e-03 -2.1404861e-03 -6.1046309e-04
 -3.8239744e-03 -2.9587522e-03  2.8166358e-04  6.9335205e-03
  3.1952169e-03  5.7497779e-03 -4.7148499e-03  5.2554966e-03
 -3.5728317e-06  2.7021496e-03  9.7232275e-03 -2.8643820e-03
 -1.3694043e-03  5.7041938e-03  3.1113506e-03  6.0223218e-04
  1.9626408e-03  1.5043308e-03 -1.9043896e-03 -6.8524173e-03
 -3.5493912e-03 -5.5065076e-04  4.5852223e-03  5.0832299e-03
 -5.2246102e-03 -2.5649141e-03 -3.8208796e-03  4.7483048e-03
  7.4786195e-03  6.1223577e-03 -5.7558129e-03 -1.7959864e-03
 -2.3398239e-03  4.9292496e-03  5.0301254e-03  5.3669559e-03
  5.0587701e-03  1.2809783e-03  2.3798801e-03  2.0380423e-03
 -1.7001124e-03  7.5925922e-04  6.7598745e-03 -7.8503676e-03
 -4.5267344e-03  2.1473393e-04  1.9399280e-03  6.2114128e-04
  4.1156686e-03  8.9815573e-04  1.0044285e-03  5.2717011e-03
 -3.8021628e-03 -6.2538534e-03 -3.6818450e-03 -3.8206468e-03
  2.5521794e-03 -2.2083800e-03 -2.1022588e-03  1.3210920e-03
 -4.8800805e-03  2.2770739e-03  5.7170452e-03  3.8414232e-03
  5.9840037e-03  9.5645628e-05 -1.1777553e-03  6.9554569e-03
  9.8914867e-03 -9.5069682e-04  2.7276180e-03  6.5046828e-04
 -1.1251213e-03  6.8060672e-03 -5.3866096e-03  8.9179946e-04
 -5.8934125e-03 -1.8840683e-04 -1.0763004e-03  2.2979353e-03]"
3.0,2020-01-27,this film is either a love or hate review i get that most that hate it maybe didnt understand the message  i did but it was written in a mindboggling illogical plothole ridden way what makes it even worse is how great it was from the start that when the ridiculousness kicked in you become extremely disappointed there are so many ways this couldve been written much better  and still get the message across and maintain the initial theme without tanking directing and cinematography were excellent and the casting on point and the 132 min runtime was flying by until the plot started to tank clearly overhyped and not worth anything more than my 610,162.5,"[ 3.95840816e-02  4.68556322e-02 -6.94877189e-03  4.73680068e-03
 -3.36577790e-03 -6.87417167e-04  5.58419502e-04  1.44360727e-03
 -1.70482062e-02 -6.50561322e-03 -1.60180479e-02 -5.59822237e-03
  8.46779719e-03 -1.24927824e-02 -5.55633474e-03 -1.59836526e-03
  6.81341812e-03  2.18847021e-03 -1.27105992e-02 -6.48620585e-03
  1.75799953e-03 -1.30939484e-03  9.56638250e-03 -3.30447010e-03
  7.29666697e-03 -1.52905833e-03  7.30998363e-05  9.98922478e-05
  4.05374652e-04  3.56611866e-03  9.60324239e-03 -5.01071149e-03
  3.66109214e-03 -4.25666105e-04  2.43652961e-03 -1.88549876e-03
  8.17225128e-03 -4.06909268e-03  2.76793353e-03 -6.33116998e-03
  6.16766119e-05 -3.02277622e-03  4.03328938e-03  5.20019047e-03
 -1.33248437e-02 -2.88509624e-03  1.70445396e-03  7.61919376e-03
  5.43384755e-04  3.70676466e-03 -1.91482564e-03  2.26523634e-03
 -3.21886881e-04  1.30521308e-03  7.51873944e-03  2.63536186e-03
  3.39877617e-04 -4.24397085e-03  3.16183944e-03 -8.44290989e-05
  2.50767195e-03 -5.39949676e-03  8.36001651e-04 -5.27835684e-03
 -9.40381549e-03 -1.05099985e-03  3.53843148e-04 -8.67388584e-03
  1.15804542e-02 -7.81918969e-03  1.10437116e-03  7.01853307e-03
  9.66913940e-04 -5.18649723e-03 -7.08224077e-04  5.22695424e-04
  1.08726998e-03  4.54667083e-04 -2.71800603e-03 -3.20666120e-04
 -1.15112064e-03 -7.77177233e-03  3.72962048e-03  1.08620897e-02
  3.80204944e-03 -1.33654615e-03 -5.06008696e-03  7.59628089e-03
  9.75129008e-03 -4.19391505e-03  3.95428296e-03  1.50371507e-05
 -1.77374156e-03 -1.24394626e-03 -3.81800253e-03 -2.55860551e-03
  6.07892359e-03 -1.05804436e-04 -5.85842412e-04  1.68496137e-03]"
